"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-4.09856e-01,5.04444e-01,-1.11874e-18,1.36589e+00,4.40000e+00,1.00000e+00,1.00000e+00
4.70684e-02,-1.04829e-01,0.00000e+00,2.12132e+00,4.40000e+00,0.00000e+00,1.00000e+00
1.18732e-01,9.30263e-02,-2.17266e-17,2.10238e+00,4.90000e+00,0.00000e+00,1.00000e+00
4.44852e-01,1.31393e-01,0.00000e+00,1.84783e+00,4.90000e+00,5.00000e-01,1.00000e+00
3.38938e-01,1.84970e-01,-2.60997e-18,1.91954e+00,5.40000e+00,5.00000e-01,1.00000e+00
6.86680e-01,8.21928e-01,0.00000e+00,7.74799e-01,5.40000e+00,8.50000e-01,1.00000e+00
7.98211e-02,8.17037e-01,0.00000e+00,2.22641e-01,5.40000e+00,1.00000e+00,1.00000e+00
-5.49871e-01,8.01249e-01,0.00000e+00,1.72489e+00,5.50000e+00,1.00000e+00,1.00000e+00
4.03298e-03,-6.93063e-02,0.00000e+00,3.18609e+00,5.50000e+00,0.00000e+00,1.00000e+00
6.92812e-02,3.30460e-02,3.24179e-17,3.17843e+00,6.00000e+00,0.00000e+00,1.00000e+00
-4.89460e-02,3.88775e-03,0.00000e+00,3.25347e+00,6.00000e+00,5.00000e-01,1.00000e+00
3.02433e-01,3.40522e-02,1.72262e-17,3.09982e+00,6.50000e+00,5.00000e-01,1.00000e+00
-8.52371e-01,5.40144e-02,0.00000e+00,2.83363e+00,6.50000e+00,8.50000e-01,1.00000e+00
-1.18652e+00,1.51304e-01,0.00000e+00,1.78264e+00,6.50000e+00,1.00000e+00,1.00000e+00
-2.18241e-01,3.51290e-01,0.00000e+00,1.00934e+00,6.60000e+00,1.00000e+00,1.00000e+00
-9.20464e-03,-2.89597e-02,2.72428e-17,1.23001e+00,6.60000e+00,0.00000e+00,1.00000e+00
3.15620e-02,1.89153e-02,-2.74948e-17,1.22727e+00,7.10000e+00,0.00000e+00,1.00000e+00
1.23077e-01,7.42217e-03,2.88795e-17,1.20777e+00,7.10000e+00,5.00000e-01,1.00000e+00
7.49229e-02,1.42499e-01,1.24164e-17,1.16643e+00,7.60000e+00,5.00000e-01,1.00000e+00
5.66814e-01,6.77357e-01,0.00000e+00,4.41114e-01,7.60000e+00,8.50000e-01,1.00000e+00
-9.20638e-02,4.00056e-01,6.29479e-21,2.48803e-01,7.60000e+00,1.00000e+00,1.00000e+00
-1.69592e-01,4.83922e-01,1.23019e-16,8.84736e-01,7.70000e+00,1.00000e+00,1.00000e+00
1.63363e-02,-3.55390e-03,-7.83969e-17,1.25014e+00,7.70000e+00,0.00000e+00,1.00000e+00
